status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,reaction_components_total,reaction_count_gap,total_engagement,like_to_comment_ratio,share_to_engagement_ratio,positive_reaction_percentage,negative_reaction_percentage,posting_hour,day_of_week,month,week_number,is_weekend,time_of_day,engagement_category,engagement_outlier
5954,photo,2017-11-30 07:20:00,25,1,0,24,1,0,0,0,0,25,0,26,24.0,0.0,100.0,0.0,7,Thursday,2017-11,48,False,Morning,Low,False
5953,photo,2017-11-30 07:59:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,7,Thursday,2017-11,48,False,Morning,Low,False
5952,photo,2017-11-30 08:32:00,29,2,0,29,0,0,0,0,0,29,0,31,14.5,0.0,100.0,0.0,8,Thursday,2017-11,48,False,Morning,Medium,False
4330,video,2017-11-30 08:35:00,2,1,0,2,0,0,0,0,0,2,0,3,2.0,0.0,100.0,0.0,8,Thursday,2017-11,48,False,Morning,Low,False
6650,photo,2017-11-30 10:03:00,57,10,1,53,0,4,0,0,0,57,0,68,5.3,0.014705882352941176,100.0,0.0,10,Thursday,2017-11,48,False,Morning,Medium,False
6649,video,2017-11-30 10:31:00,139,2609,154,108,17,4,2,7,1,139,0,2902,0.041395170563434266,0.05306685044796692,92.80575539568345,5.755395683453238,10,Thursday,2017-11,48,False,Morning,High,True
6648,photo,2017-11-30 15:14:00,47,2,0,47,0,0,0,0,0,47,0,49,23.5,0.0,100.0,0.0,15,Thursday,2017-11,48,False,Afternoon,Medium,False
3370,photo,2017-11-30 21:48:00,394,97,5,378,5,11,0,0,0,394,0,496,3.8969072164948453,0.010080645161290322,100.0,0.0,21,Thursday,2017-11,48,False,Night,High,False
5951,video,2017-12-01 01:06:00,212,306,303,125,85,1,1,0,0,212,0,821,0.4084967320261438,0.3690621193666261,99.52830188679245,0.0,1,Friday,2017-12,48,False,Overnight,High,False
5950,video,2017-12-01 01:12:00,14,0,0,14,0,0,0,0,0,14,0,14,0.0,0.0,100.0,0.0,1,Friday,2017-12,48,False,Overnight,Low,False
5949,video,2017-12-01 01:47:00,300,1532,281,212,82,4,0,2,0,300,0,2113,0.13838120104438642,0.1329862754377662,99.33333333333333,0.6666666666666667,1,Friday,2017-12,48,False,Overnight,High,True
5948,photo,2017-12-01 02:01:00,23,0,1,23,0,0,0,0,0,23,0,24,0.0,0.041666666666666664,100.0,0.0,2,Friday,2017-12,48,False,Overnight,Low,False
6647,photo,2017-12-01 02:12:00,271,239,15,268,3,0,0,0,0,271,0,525,1.1213389121338913,0.02857142857142857,100.0,0.0,2,Friday,2017-12,48,False,Overnight,High,False
5947,photo,2017-12-01 02:29:00,18,0,1,18,0,0,0,0,0,18,0,19,0.0,0.05263157894736842,100.0,0.0,2,Friday,2017-12,48,False,Overnight,Low,False
5946,photo,2017-12-01 02:51:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,2,Friday,2017-12,48,False,Overnight,Low,False
4329,video,2017-12-01 05:25:00,103,116,356,87,13,2,1,0,0,103,0,575,0.75,0.6191304347826087,99.02912621359224,0.0,5,Friday,2017-12,48,False,Overnight,High,False
4328,video,2017-12-01 05:29:00,5,1,0,5,0,0,0,0,0,5,0,6,5.0,0.0,100.0,0.0,5,Friday,2017-12,48,False,Overnight,Low,False
4327,video,2017-12-01 07:01:00,83,96,330,73,9,1,0,0,0,83,0,509,0.7604166666666666,0.6483300589390962,100.0,0.0,7,Friday,2017-12,48,False,Morning,High,False
5945,video,2017-12-01 07:12:00,275,1113,431,168,105,0,1,1,0,275,0,1819,0.1509433962264151,0.23694337548103353,99.27272727272727,0.36363636363636365,7,Friday,2017-12,48,False,Morning,High,True
4326,video,2017-12-01 07:12:00,1,1,0,1,0,0,0,0,0,1,0,2,1.0,0.0,100.0,0.0,7,Friday,2017-12,48,False,Morning,Low,False
5944,video,2017-12-01 07:16:00,23,0,0,23,0,0,0,0,0,23,0,23,0.0,0.0,100.0,0.0,7,Friday,2017-12,48,False,Morning,Low,False
4325,video,2017-12-01 07:18:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,7,Friday,2017-12,48,False,Morning,Low,False
5943,photo,2017-12-01 07:26:00,17,0,1,16,0,1,0,0,0,17,0,18,0.0,0.05555555555555555,100.0,0.0,7,Friday,2017-12,48,False,Morning,Low,False
4324,video,2017-12-01 07:32:00,1,1,0,1,0,0,0,0,0,1,0,2,1.0,0.0,100.0,0.0,7,Friday,2017-12,48,False,Morning,Low,False
4323,video,2017-12-01 07:55:00,95,129,56,82,12,0,0,1,0,95,0,280,0.6356589147286822,0.2,98.94736842105263,1.0526315789473684,7,Friday,2017-12,48,False,Morning,High,False
4322,video,2017-12-01 08:00:00,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
4321,video,2017-12-01 08:00:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
5942,photo,2017-12-01 08:01:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
5941,photo,2017-12-01 08:05:00,11,0,0,11,0,0,0,0,0,11,0,11,0.0,0.0,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
4320,video,2017-12-01 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
4319,video,2017-12-01 08:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
3369,photo,2017-12-01 08:11:00,12,1,1,12,0,0,0,0,0,12,0,14,12.0,0.07142857142857142,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
4318,video,2017-12-01 08:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
4317,video,2017-12-01 08:45:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,8,Friday,2017-12,48,False,Morning,Low,False
3368,photo,2017-12-01 20:21:00,96,3,1,96,0,0,0,0,0,96,0,100,32.0,0.01,100.0,0.0,20,Friday,2017-12,48,False,Evening,Medium,False
4316,video,2017-12-01 22:39:00,88,247,319,72,13,1,1,1,0,88,0,654,0.291497975708502,0.4877675840978593,97.72727272727273,1.1363636363636365,22,Friday,2017-12,48,False,Night,High,False
4315,video,2017-12-01 22:44:00,6,0,0,5,1,0,0,0,0,6,0,6,0.0,0.0,100.0,0.0,22,Friday,2017-12,48,False,Night,Low,False
3367,photo,2017-12-01 23:29:00,166,17,2,164,2,0,0,0,0,166,0,185,9.647058823529411,0.010810810810810811,100.0,0.0,23,Friday,2017-12,48,False,Night,Medium,False
4314,video,2017-12-01 23:58:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,23,Friday,2017-12,48,False,Night,Low,False
5940,video,2017-12-02 01:07:00,223,349,251,156,61,3,1,0,2,223,0,823,0.4469914040114613,0.30498177399756987,98.65470852017937,0.8968609865470852,1,Saturday,2017-12,48,True,Overnight,High,False
5939,photo,2017-12-02 01:37:00,29,2,0,28,0,1,0,0,0,29,0,31,14.0,0.0,100.0,0.0,1,Saturday,2017-12,48,True,Overnight,Medium,False
5938,photo,2017-12-02 01:50:00,25,0,0,25,0,0,0,0,0,25,0,25,0.0,0.0,100.0,0.0,1,Saturday,2017-12,48,True,Overnight,Low,False
5937,video,2017-12-02 02:09:00,217,885,248,134,78,2,3,0,0,217,0,1350,0.15141242937853108,0.1837037037037037,98.61751152073732,0.0,2,Saturday,2017-12,48,True,Overnight,High,True
3366,photo,2017-12-02 02:11:00,6,0,0,6,0,0,0,0,0,6,0,6,0.0,0.0,100.0,0.0,2,Saturday,2017-12,48,True,Overnight,Low,False
5936,photo,2017-12-02 02:26:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,2,Saturday,2017-12,48,True,Overnight,Low,False
5935,photo,2017-12-02 02:57:00,7,0,0,7,0,0,0,0,0,7,0,7,0.0,0.0,100.0,0.0,2,Saturday,2017-12,48,True,Overnight,Low,False
4313,video,2017-12-02 03:03:00,71,123,277,58,10,0,2,0,1,71,0,471,0.4715447154471545,0.5881104033970276,95.77464788732394,1.4084507042253522,3,Saturday,2017-12,48,True,Overnight,High,False
4312,video,2017-12-02 03:13:00,5,0,0,5,0,0,0,0,0,5,0,5,0.0,0.0,100.0,0.0,3,Saturday,2017-12,48,True,Overnight,Low,False
4311,video,2017-12-02 03:42:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,3,Saturday,2017-12,48,True,Overnight,Low,False
4310,video,2017-12-02 04:07:00,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,0.0,4,Saturday,2017-12,48,True,Overnight,Low,False
4309,video,2017-12-02 04:45:00,54,90,281,47,7,0,0,0,0,54,0,425,0.5222222222222223,0.6611764705882353,100.0,0.0,4,Saturday,2017-12,48,True,Overnight,High,False
3365,photo,2017-12-02 04:45:00,36,3,1,34,2,0,0,0,0,36,0,40,11.333333333333334,0.025,100.0,0.0,4,Saturday,2017-12,48,True,Overnight,Medium,False
4308,video,2017-12-02 04:53:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,4,Saturday,2017-12,48,True,Overnight,Low,False
4307,video,2017-12-02 05:54:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,5,Saturday,2017-12,48,True,Overnight,Low,False
4306,video,2017-12-02 06:18:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,6,Saturday,2017-12,48,True,Morning,Low,False
6646,photo,2017-12-02 06:50:00,207,16,0,187,3,4,13,0,0,207,0,223,11.6875,0.0,93.71980676328504,0.0,6,Saturday,2017-12,48,True,Morning,High,False
4305,video,2017-12-02 07:00:00,128,164,79,109,18,1,0,0,0,128,0,371,0.6646341463414634,0.21293800539083557,100.0,0.0,7,Saturday,2017-12,48,True,Morning,High,False
4304,video,2017-12-02 07:02:00,16,1,0,15,1,0,0,0,0,16,0,17,15.0,0.0,100.0,0.0,7,Saturday,2017-12,48,True,Morning,Low,False
5934,video,2017-12-02 07:07:00,148,390,210,123,24,1,0,0,0,148,0,748,0.3153846153846154,0.2807486631016043,100.0,0.0,7,Saturday,2017-12,48,True,Morning,High,False
5933,video,2017-12-02 07:08:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,7,Saturday,2017-12,48,True,Morning,Low,False
5932,photo,2017-12-02 07:21:00,24,0,0,24,0,0,0,0,0,24,0,24,0.0,0.0,100.0,0.0,7,Saturday,2017-12,48,True,Morning,Low,False
5931,video,2017-12-02 07:58:00,260,1493,338,142,111,0,4,1,2,260,0,2091,0.09511051574012057,0.16164514586322334,97.3076923076923,1.153846153846154,7,Saturday,2017-12,48,True,Morning,High,True
5930,video,2017-12-02 08:01:00,25,0,0,25,0,0,0,0,0,25,0,25,0.0,0.0,100.0,0.0,8,Saturday,2017-12,48,True,Morning,Low,False
4303,video,2017-12-02 08:04:00,4,0,0,4,0,0,0,0,0,4,0,4,0.0,0.0,100.0,0.0,8,Saturday,2017-12,48,True,Morning,Low,False
5929,photo,2017-12-02 08:09:00,18,0,1,18,0,0,0,0,0,18,0,19,0.0,0.05263157894736842,100.0,0.0,8,Saturday,2017-12,48,True,Morning,Low,False
5928,photo,2017-12-02 08:53:00,19,0,0,19,0,0,0,0,0,19,0,19,0.0,0.0,100.0,0.0,8,Saturday,2017-12,48,True,Morning,Low,False
6645,video,2017-12-02 10:50:00,83,49,1,74,0,2,7,0,0,83,0,133,1.510204081632653,0.007518796992481203,91.56626506024097,0.0,10,Saturday,2017-12,48,True,Morning,Medium,False
5927,video,2017-12-03 01:11:00,297,1133,444,216,75,1,4,0,1,297,0,1874,0.19064430714916153,0.23692636072572038,98.31649831649831,0.33670033670033667,1,Sunday,2017-12,48,True,Overnight,High,True
5926,video,2017-12-03 01:13:00,34,0,0,34,0,0,0,0,0,34,0,34,0.0,0.0,100.0,0.0,1,Sunday,2017-12,48,True,Overnight,Medium,False
95,photo,2017-12-03 01:40:00,572,16,0,554,16,2,0,0,0,572,0,588,34.625,0.0,100.0,0.0,1,Sunday,2017-12,48,True,Overnight,High,False
5925,video,2017-12-03 02:25:00,129,299,117,100,26,1,1,1,0,129,0,545,0.33444816053511706,0.21467889908256882,98.44961240310077,0.7751937984496124,2,Sunday,2017-12,48,True,Overnight,High,False
5924,video,2017-12-03 02:30:00,11,0,0,10,1,0,0,0,0,11,0,11,0.0,0.0,100.0,0.0,2,Sunday,2017-12,48,True,Overnight,Low,False
4302,video,2017-12-03 02:32:00,133,157,278,117,16,0,0,0,0,133,0,568,0.7452229299363057,0.4894366197183099,100.0,0.0,2,Sunday,2017-12,48,True,Overnight,High,False
4301,video,2017-12-03 02:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,Sunday,2017-12,48,True,Overnight,Low,False
5923,photo,2017-12-03 02:53:00,18,0,0,18,0,0,0,0,0,18,0,18,0.0,0.0,100.0,0.0,2,Sunday,2017-12,48,True,Overnight,Low,False
4300,video,2017-12-03 03:35:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,3,Sunday,2017-12,48,True,Overnight,Low,False
3364,photo,2017-12-03 04:16:00,6,0,0,6,0,0,0,0,0,6,0,6,0.0,0.0,100.0,0.0,4,Sunday,2017-12,48,True,Overnight,Low,False
3363,photo,2017-12-03 04:22:00,12,0,0,12,0,0,0,0,0,12,0,12,0.0,0.0,100.0,0.0,4,Sunday,2017-12,48,True,Overnight,Low,False
4299,video,2017-12-03 04:33:00,42,89,295,35,7,0,0,0,0,42,0,426,0.39325842696629215,0.6924882629107981,100.0,0.0,4,Sunday,2017-12,48,True,Overnight,High,False
4298,video,2017-12-03 04:34:00,10,0,0,10,0,0,0,0,0,10,0,10,0.0,0.0,100.0,0.0,4,Sunday,2017-12,48,True,Overnight,Low,False
4297,video,2017-12-03 05:14:00,7,0,0,7,0,0,0,0,0,7,0,7,0.0,0.0,100.0,0.0,5,Sunday,2017-12,48,True,Overnight,Low,False
5922,video,2017-12-03 07:04:00,186,325,253,109,71,0,3,1,2,186,0,764,0.3353846153846154,0.331151832460733,96.7741935483871,1.6129032258064515,7,Sunday,2017-12,48,True,Morning,High,False
4296,video,2017-12-03 07:17:00,116,200,239,94,18,2,2,0,0,116,0,555,0.47,0.4306306306306306,98.27586206896551,0.0,7,Sunday,2017-12,48,True,Morning,High,False
4295,video,2017-12-03 07:31:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,7,Sunday,2017-12,48,True,Morning,Low,False
5921,photo,2017-12-03 07:53:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,7,Sunday,2017-12,48,True,Morning,Low,False
4294,video,2017-12-03 08:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Sunday,2017-12,48,True,Morning,Low,False
5920,video,2017-12-03 08:09:00,204,1200,307,162,39,1,2,0,0,204,0,1711,0.135,0.179427235534775,99.01960784313727,0.0,8,Sunday,2017-12,48,True,Morning,High,True
5919,photo,2017-12-03 08:25:00,15,0,0,15,0,0,0,0,0,15,0,15,0.0,0.0,100.0,0.0,8,Sunday,2017-12,48,True,Morning,Low,False
4293,video,2017-12-03 08:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Sunday,2017-12,48,True,Morning,Low,False
4292,video,2017-12-03 08:40:00,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,0.0,8,Sunday,2017-12,48,True,Morning,Low,False
5918,photo,2017-12-03 08:43:00,17,4,1,17,0,0,0,0,0,17,0,22,4.25,0.045454545454545456,100.0,0.0,8,Sunday,2017-12,48,True,Morning,Low,False
4291,video,2017-12-03 09:03:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,9,Sunday,2017-12,48,True,Morning,Low,False
4290,video,2017-12-03 09:25:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,9,Sunday,2017-12,48,True,Morning,Low,False
3362,photo,2017-12-03 22:35:00,50,3,2,48,2,0,0,0,0,50,0,55,16.0,0.03636363636363636,100.0,0.0,22,Sunday,2017-12,48,True,Night,Medium,False
3361,photo,2017-12-04 00:25:00,76,34,2,76,0,0,0,0,0,76,0,112,2.235294117647059,0.017857142857142856,100.0,0.0,0,Monday,2017-12,49,False,Overnight,Medium,False
5917,video,2017-12-04 01:10:00,325,798,354,200,120,0,4,0,1,325,0,1477,0.2506265664160401,0.23967501692620177,98.46153846153847,0.3076923076923077,1,Monday,2017-12,49,False,Overnight,High,True
5916,photo,2017-12-04 01:24:00,5,0,0,5,0,0,0,0,0,5,0,5,0.0,0.0,100.0,0.0,1,Monday,2017-12,49,False,Overnight,Low,False
5915,photo,2017-12-04 01:46:00,18,1,0,18,0,0,0,0,0,18,0,19,18.0,0.0,100.0,0.0,1,Monday,2017-12,49,False,Overnight,Low,False
3360,photo,2017-12-04 02:32:00,98,12,2,91,1,5,0,1,0,98,0,112,7.583333333333333,0.017857142857142856,98.9795918367347,1.0204081632653061,2,Monday,2017-12,49,False,Overnight,Medium,False
5914,video,2017-12-04 02:35:00,128,200,63,59,67,1,1,0,0,128,0,391,0.295,0.16112531969309463,99.21875,0.0,2,Monday,2017-12,49,False,Overnight,High,False
3359,video,2017-12-04 03:10:00,303,714,52,241,58,3,1,0,0,303,0,1069,0.33753501400560226,0.04864359214218896,99.66996699669967,0.0,3,Monday,2017-12,49,False,Overnight,High,True
3358,photo,2017-12-04 05:17:00,18,0,0,18,0,0,0,0,0,18,0,18,0.0,0.0,100.0,0.0,5,Monday,2017-12,49,False,Overnight,Low,False
5913,video,2017-12-04 07:00:00,285,1293,295,167,111,1,5,0,1,285,0,1873,0.12915699922660479,0.1575013347570742,97.89473684210527,0.3508771929824561,7,Monday,2017-12,49,False,Morning,High,True
6644,photo,2017-12-04 07:02:00,36,5,1,31,0,2,0,0,3,36,0,42,6.2,0.023809523809523808,91.66666666666666,8.333333333333332,7,Monday,2017-12,49,False,Morning,Medium,False
5912,video,2017-12-04 07:05:00,15,0,0,15,0,0,0,0,0,15,0,15,0.0,0.0,100.0,0.0,7,Monday,2017-12,49,False,Morning,Low,False
5911,photo,2017-12-04 07:10:00,27,0,0,26,0,0,0,1,0,27,0,27,0.0,0.0,96.29629629629629,3.7037037037037033,7,Monday,2017-12,49,False,Morning,Low,False
6643,photo,2017-12-04 07:26:00,26,0,1,26,0,0,0,0,0,26,0,27,0.0,0.037037037037037035,100.0,0.0,7,Monday,2017-12,49,False,Morning,Low,False
4289,video,2017-12-04 07:46:00,4,0,0,4,0,0,0,0,0,4,0,4,0.0,0.0,100.0,0.0,7,Monday,2017-12,49,False,Morning,Low,False
5910,video,2017-12-04 08:21:00,136,250,51,102,32,0,1,1,0,136,0,437,0.408,0.11670480549199085,98.52941176470588,0.7352941176470588,8,Monday,2017-12,49,False,Morning,High,False
5909,video,2017-12-04 08:22:00,22,2,0,22,0,0,0,0,0,22,0,24,11.0,0.0,100.0,0.0,8,Monday,2017-12,49,False,Morning,Low,False
94,photo,2017-12-04 08:28:00,737,18,0,697,31,9,0,0,0,737,0,755,38.72222222222222,0.0,100.0,0.0,8,Monday,2017-12,49,False,Morning,High,False
4288,video,2017-12-04 08:57:00,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,0.0,8,Monday,2017-12,49,False,Morning,Low,False
3357,photo,2017-12-04 10:08:00,395,205,2,376,11,8,0,0,0,395,0,602,1.8341463414634147,0.0033222591362126247,100.0,0.0,10,Monday,2017-12,49,False,Morning,High,False
3356,video,2017-12-04 23:35:00,583,6151,118,424,119,5,9,23,3,583,0,6852,0.06893188099496017,0.017221249270286048,93.99656946826758,4.459691252144083,23,Monday,2017-12,49,False,Night,High,True
5908,video,2017-12-05 01:05:00,423,1661,584,266,152,0,2,1,2,423,0,2668,0.16014449127031907,0.21889055472263869,98.81796690307328,0.7092198581560284,1,Tuesday,2017-12,49,False,Overnight,High,True
5907,video,2017-12-05 01:08:00,9,0,0,9,0,0,0,0,0,9,0,9,0.0,0.0,100.0,0.0,1,Tuesday,2017-12,49,False,Overnight,Low,False
4287,video,2017-12-05 01:24:00,182,235,73,161,20,0,1,0,0,182,0,490,0.6851063829787234,0.1489795918367347,99.45054945054946,0.0,1,Tuesday,2017-12,49,False,Overnight,High,False
93,photo,2017-12-05 01:25:00,675,10,0,645,29,1,0,0,0,675,0,685,64.5,0.0,100.0,0.0,1,Tuesday,2017-12,49,False,Overnight,High,False
4286,video,2017-12-05 01:32:00,8,0,0,8,0,0,0,0,0,8,0,8,0.0,0.0,100.0,0.0,1,Tuesday,2017-12,49,False,Overnight,Low,False
5906,photo,2017-12-05 01:57:00,7,0,0,7,0,0,0,0,0,7,0,7,0.0,0.0,100.0,0.0,1,Tuesday,2017-12,49,False,Overnight,Low,False
5905,video,2017-12-05 02:24:00,171,236,82,70,100,0,1,0,0,171,0,489,0.2966101694915254,0.16768916155419222,99.41520467836257,0.0,2,Tuesday,2017-12,49,False,Overnight,High,False
5904,video,2017-12-05 02:25:00,4,0,0,4,0,0,0,0,0,4,0,4,0.0,0.0,100.0,0.0,2,Tuesday,2017-12,49,False,Overnight,Low,False
5903,video,2017-12-05 02:27:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,2,Tuesday,2017-12,49,False,Overnight,Low,False
5902,video,2017-12-05 02:37:00,15,0,0,14,1,0,0,0,0,15,0,15,0.0,0.0,100.0,0.0,2,Tuesday,2017-12,49,False,Overnight,Low,False
3355,photo,2017-12-05 02:50:00,16,1,1,16,0,0,0,0,0,16,0,18,16.0,0.05555555555555555,100.0,0.0,2,Tuesday,2017-12,49,False,Overnight,Low,False
4285,video,2017-12-05 02:51:00,105,136,67,89,15,0,1,0,0,105,0,308,0.6544117647058824,0.21753246753246752,99.04761904761905,0.0,2,Tuesday,2017-12,49,False,Overnight,High,False
4284,video,2017-12-05 02:54:00,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,0.0,2,Tuesday,2017-12,49,False,Overnight,Low,False
4283,video,2017-12-05 03:24:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,3,Tuesday,2017-12,49,False,Overnight,Low,False
4282,video,2017-12-05 04:12:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,4,Tuesday,2017-12,49,False,Overnight,Low,False
3354,photo,2017-12-05 05:39:00,134,11,8,127,5,2,0,0,0,134,0,153,11.545454545454545,0.05228758169934641,100.0,0.0,5,Tuesday,2017-12,49,False,Overnight,Medium,False
5901,video,2017-12-05 07:01:00,305,1415,418,186,117,1,1,0,0,305,0,2138,0.1314487632508834,0.19550982226379796,99.672131147541,0.0,7,Tuesday,2017-12,49,False,Morning,High,True
5900,photo,2017-12-05 07:17:00,38,1,0,37,1,0,0,0,0,38,0,39,37.0,0.0,100.0,0.0,7,Tuesday,2017-12,49,False,Morning,Medium,False
3353,photo,2017-12-05 07:24:00,157,43,1,148,7,2,0,0,0,157,0,201,3.441860465116279,0.004975124378109453,100.0,0.0,7,Tuesday,2017-12,49,False,Morning,Medium,False
5899,photo,2017-12-05 07:34:00,15,0,0,14,1,0,0,0,0,15,0,15,0.0,0.0,100.0,0.0,7,Tuesday,2017-12,49,False,Morning,Low,False
5898,photo,2017-12-05 08:01:00,42,0,0,40,2,0,0,0,0,42,0,42,0.0,0.0,100.0,0.0,8,Tuesday,2017-12,49,False,Morning,Medium,False
5897,video,2017-12-05 08:16:00,156,286,76,108,42,0,6,0,0,156,0,518,0.3776223776223776,0.14671814671814673,96.15384615384616,0.0,8,Tuesday,2017-12,49,False,Morning,High,False
5896,video,2017-12-05 08:19:00,28,0,0,27,1,0,0,0,0,28,0,28,0.0,0.0,100.0,0.0,8,Tuesday,2017-12,49,False,Morning,Medium,False
3352,video,2017-12-05 08:34:00,456,3420,60,276,165,1,10,4,0,456,0,3936,0.08070175438596491,0.01524390243902439,96.9298245614035,0.8771929824561403,8,Tuesday,2017-12,49,False,Morning,High,True
6642,video,2017-12-05 11:01:00,355,7543,428,161,192,0,1,1,0,355,0,8326,0.021344292721728754,0.05140523660821523,99.43661971830986,0.28169014084507044,11,Tuesday,2017-12,49,False,Morning,High,True
6641,photo,2017-12-05 12:26:00,111,79,11,106,1,4,0,0,0,111,0,201,1.3417721518987342,0.05472636815920398,100.0,0.0,12,Tuesday,2017-12,49,False,Afternoon,Medium,False
3351,video,2017-12-05 21:31:00,483,4031,328,376,87,5,10,5,0,483,0,4842,0.09327710245596627,0.06774060305658819,96.8944099378882,1.0351966873706004,21,Tuesday,2017-12,49,False,Night,High,True
6640,photo,2017-12-05 21:48:00,120,29,1,116,3,1,0,0,0,120,0,150,4.0,0.006666666666666667,100.0,0.0,21,Tuesday,2017-12,49,False,Night,Medium,False
6639,video,2017-12-05 23:59:00,166,1834,335,137,22,2,4,0,1,166,0,2335,0.07470010905125408,0.14346895074946467,96.98795180722891,0.6024096385542169,23,Tuesday,2017-12,49,False,Night,High,True
5895,video,2017-12-06 01:11:00,339,1082,423,213,119,0,6,1,0,339,0,1844,0.19685767097966728,0.22939262472885033,97.93510324483776,0.2949852507374631,1,Wednesday,2017-12,49,False,Overnight,High,True
5894,photo,2017-12-06 01:33:00,20,0,0,19,1,0,0,0,0,20,0,20,0.0,0.0,100.0,0.0,1,Wednesday,2017-12,49,False,Overnight,Low,False
6638,video,2017-12-06 02:08:00,56,1226,75,50,3,2,1,0,0,56,0,1357,0.040783034257748776,0.0552689756816507,98.21428571428571,0.0,2,Wednesday,2017-12,49,False,Overnight,High,True
6637,video,2017-12-06 02:11:00,14,0,0,14,0,0,0,0,0,14,0,14,0.0,0.0,100.0,0.0,2,Wednesday,2017-12,49,False,Overnight,Low,False
5893,video,2017-12-06 02:26:00,116,337,109,78,37,0,0,1,0,116,0,562,0.2314540059347181,0.19395017793594305,99.13793103448276,0.8620689655172413,2,Wednesday,2017-12,49,False,Overnight,High,False
4281,video,2017-12-06 05:01:00,28,39,16,27,1,0,0,0,0,28,0,83,0.6923076923076923,0.1927710843373494,100.0,0.0,5,Wednesday,2017-12,49,False,Overnight,Medium,False
4280,video,2017-12-06 05:27:00,47,39,8,43,4,0,0,0,0,47,0,94,1.1025641025641026,0.0851063829787234,100.0,0.0,5,Wednesday,2017-12,49,False,Overnight,Medium,False
5892,video,2017-12-06 07:06:00,520,2546,659,353,156,5,4,1,1,520,0,3725,0.13864886095836607,0.17691275167785234,98.84615384615385,0.38461538461538464,7,Wednesday,2017-12,49,False,Morning,High,True
5891,photo,2017-12-06 07:25:00,44,2,0,42,2,0,0,0,0,44,0,46,21.0,0.0,100.0,0.0,7,Wednesday,2017-12,49,False,Morning,Medium,False
4279,video,2017-12-06 07:32:00,5,0,0,5,0,0,0,0,0,5,0,5,0.0,0.0,100.0,0.0,7,Wednesday,2017-12,49,False,Morning,Low,False
5890,photo,2017-12-06 07:47:00,23,1,0,22,1,0,0,0,0,23,0,24,22.0,0.0,100.0,0.0,7,Wednesday,2017-12,49,False,Morning,Low,False
